,id,name,year,run_time,genre,rating,about,director,actors,votes,gross
0,1,The Godfather,1972,175 min,"Crime, Drama            ",9.2,rganized crime dynasty's aging patriarch transfers control of his clandestine empire to his reluctant son.,Francis Ford Coppola ,"Marlon Brando, Al Pacino, James Caan, Diane Keaton",1698563,$134.97M
1,2,The Godfather: Part II,1974,202 min,"Crime, Drama            ",9,"early life and career of Vito Corleone in 1920s New York City is portrayed, while his son, Michael, expands and tightens his grip on the family crime syndicate.",Francis Ford Coppola ,"Al Pacino, Robert De Niro, Robert Duvall, Diane Keaton",1179720,$57.30M
2,3,"Il buono, il brutto, il cattivo",1966,161 min,Western            ,8.8,unty hunting scam joins two men in an uneasy alliance against a third in a race to find a fortune in gold buried in a remote cemetery.,Sergio Leone ,"Clint Eastwood, Eli Wallach, Lee Van Cleef, Aldo Giuffrè",715562,$6.10M
3,4,12 Angry Men,1957,96 min,"Crime, Drama            ",9,ry holdout attempts to prevent a miscarriage of justice by forcing his colleagues to reconsider the evidence.,Sidney Lumet ,"Henry Fonda, Lee J. Cobb, Martin Balsam, John Fiedler",726593,$4.36M
4,5,Shichinin no samurai,1954,207 min,"Action, Adventure, Drama            ",8.6,or village under attack by bandits recruits seven unemployed samurai to help them defend themselves.,Akira Kurosawa ,"Toshirô Mifune, Takashi Shimura, Keiko Tsushima, Yukiko Shimazaki",327938,$0.27M
5,6,Once Upon a Time in the West,1968,165 min,Western            ,8.5,sterious stranger with a harmonica joins forces with a notorious desperado to protect a beautiful widow from a ruthless assassin working for the railroad.,Sergio Leone ,"Henry Fonda, Charles Bronson, Claudia Cardinale, Jason Robards",313495,$5.32M
6,7,It's a Wonderful Life,1946,130 min,"Drama, Family, Fantasy            ",8.6,ngel is sent from Heaven to help a desperately frustrated businessman by showing him what life would have been like if he had never existed.,Frank Capra ,"James Stewart, Donna Reed, Lionel Barrymore, Thomas Mitchell",421206,
7,8,City Lights,1931,87 min,"Comedy, Drama, Romance            ",8.5," the aid of a wealthy erratic tippler, a dewy-eyed tramp who has fallen in love with a sightless flower girl accumulates money to be able to help her medically.",Charles Chaplin ,"Charles Chaplin, Virginia Cherrill, Florence Lee, Harry Myers",175351,$0.02M
8,9,Casablanca,1942,102 min,"Drama, Romance, War            ",8.5,nical expatriate American cafe owner struggles to decide whether or not to help his former lover and her fugitive husband escape the Nazis in French Morocco.,Michael Curtiz ,"Humphrey Bogart, Ingrid Bergman, Paul Henreid, Claude Rains",541350,$1.02M
9,10,Rear Window,1954,112 min,"Mystery, Thriller            ",8.5,eelchair-bound photographer spies on his neighbors from his apartment window and becomes convinced one of them has committed murder.,Alfred Hitchcock ,"James Stewart, Grace Kelly, Wendell Corey, Thelma Ritter",463564,$36.76M
10,11,Modern Times,1936,87 min,"Comedy, Drama, Family            ",8.5,Tramp struggles to live in modern industrial society with the help of a young homeless woman.,Charles Chaplin ,"Charles Chaplin, Paulette Goddard, Henry Bergman, Tiny Sandford",227847,$0.16M
11,12,Psycho,1960,109 min,"Horror, Mystery, Thriller            ",8.5,"oenix secretary embezzles $40,000 from her employer's client, goes on the run, and checks into a remote motel run by a young man under the domination of his mother.",Alfred Hitchcock ,"Anthony Perkins, Janet Leigh, Vera Miles, John Gavin",628359,$32.00M
12,13,Sunset Blvd.,1950,110 min,"Drama, Film-Noir            ",8.4,reenwriter develops a dangerous relationship with a faded film star determined to make a triumphant return.,Billy Wilder ,"William Holden, Gloria Swanson, Erich von Stroheim, Nancy Olson",210357,
13,14,Seppuku,1962,133 min,"Action, Drama, Mystery            ",8.6," a ronin requesting seppuku at a feudal lord's palace is told of the brutal suicide of another ronin who previously visited, he reveals how their pasts are intertwined - and in doing so challenges the clan's integrity.",Masaki Kobayashi ,"Tatsuya Nakadai, Akira Ishihama, Shima Iwashita, Tetsurô Tanba",48520,
14,15,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964,95 min,Comedy            ,8.4,nsane general triggers a path to nuclear holocaust that a War Room full of politicians and generals frantically tries to stop.,Stanley Kubrick ,"Peter Sellers, George C. Scott, Sterling Hayden, Keenan Wynn",466519,$0.28M
15,16,The Great Dictator,1940,125 min,"Comedy, Drama, War            ",8.4,ator Adenoid Hynkel tries to expand his empire while a poor Jewish barber tries to avoid persecution from Hynkel's regime.,Charles Chaplin ,"Charles Chaplin, Paulette Goddard, Jack Oakie, Reginald Gardiner",212592,$0.29M
16,17,Paths of Glory,1957,88 min,"Drama, War            ",8.4,"r refusing to attack an enemy position, a general accuses the soldiers of cowardice and their commanding officer must defend them.",Stanley Kubrick ,"Kirk Douglas, Ralph Meeker, Adolphe Menjou, George Macready",186507,
17,18,M - Eine Stadt sucht einen Mörder,1931,117 min,"Crime, Mystery, Thriller            ",8.3," the police in a German city are unable to catch a child-murderer, other criminals join in the manhunt.",Fritz Lang ,"Peter Lorre, Ellen Widmann, Inge Landgut, Otto Wernicke",150024,$0.03M
18,19,North by Northwest,1959,136 min,"Adventure, Mystery, Thriller            ",8.3,w York City advertising executive goes on the run after being mistaken for a government agent by a group of foreign spies.,Alfred Hitchcock ,"Cary Grant, Eva Marie Saint, James Mason, Jessie Royce Landis",311277,$13.28M
19,20,Witness for the Prosecution,1957,116 min,"Crime, Drama, Mystery            ",8.4,teran British barrister must defend his client in a murder trial that has surprise after surprise.,Billy Wilder ,"Tyrone Power, Marlene Dietrich, Charles Laughton, Elsa Lanchester",115746,$8.18M
20,21,Citizen Kane,1941,119 min,"Drama, Mystery            ",8.3,"owing the death of publishing tycoon Charles Foster Kane, reporters scramble to uncover the meaning of his final utterance; 'Rosebud'.",Orson Welles ,"Orson Welles, Joseph Cotten, Dorothy Comingore, Agnes Moorehead",421202,$1.59M
21,22,Double Indemnity,1944,107 min,"Crime, Drama, Film-Noir            ",8.3,nsurance representative lets himself be talked by a seductive housewife into a murder/insurance fraud scheme that arouses the suspicion of an insurance investigator.,Billy Wilder ,"Fred MacMurray, Barbara Stanwyck, Edward G. Robinson, Byron Barr",149527,$5.72M
22,23,Vertigo,1958,128 min,"Mystery, Romance, Thriller            ",8.3,rmer police detective juggles wrestling with his personal demons and becoming obsessed with a hauntingly beautiful woman.,Alfred Hitchcock ,"James Stewart, Kim Novak, Barbara Bel Geddes, Tom Helmore",380820,$3.20M
23,24,To Kill a Mockingbird,1962,129 min,"Crime, Drama            ",8.3,"cus Finch, a lawyer in the Depression-era South, defends a black man against an undeserved rape charge, and his children against prejudice.",Robert Mulligan ,"Gregory Peck, John Megna, Frank Overton, Rosemary Murphy",303523,
24,25,A Clockwork Orange,1971,136 min,"Crime, Drama, Sci-Fi            ",8.3,"he future, a sadistic gang leader is imprisoned and volunteers for a conduct-aversion experiment, but it doesn't go as planned.",Stanley Kubrick ,"Malcolm McDowell, Patrick Magee, Michael Bates, Warren Clarke",783757,$6.21M
25,26,Lawrence of Arabia,1962,228 min,"Adventure, Biography, Drama            ",8.3,"story of T.E. Lawrence, the English officer who successfully united and led the diverse, often warring, Arab tribes during World War I in order to fight the Turks.",David Lean ,"Peter O'Toole, Alec Guinness, Anthony Quinn, Jack Hawkins",278742,$44.82M
26,27,Ladri di biciclette,1948,89 min,Drama            ,8.3,"ost-war Italy, a working-class man's bicycle is stolen. He and his son set out to find it.",Vittorio De Sica ,"Lamberto Maggiorani, Enzo Staiola, Lianella Carell, Elena Altieri",155099,$0.33M
27,28,All About Eve,1950,138 min,Drama            ,8.2,emingly timid but secretly ruthless ingénue insinuates herself into the lives of an aging Broadway star and her circle of theater friends.,Joseph L. Mankiewicz ,"Bette Davis, Anne Baxter, George Sanders, Celeste Holm",125511,$0.01M
28,29,Sunrise: A Song of Two Humans,1927,94 min,"Drama, Romance            ",8.1,"phisticated urban woman seduces a farmer in the hopes that he will murder his neglected wife and join her in the city, but he soon finds himself rekindling his romance with the latter when she discovers their scheme.",F.W. Murnau ,"George O'Brien, Janet Gaynor, Margaret Livingston, Bodil Rosing",49323,$0.54M
29,30,The Kid,1921,68 min,"Comedy, Drama, Family            ",8.3,"Tramp cares for an abandoned child, but events put that relationship in jeopardy.",Charles Chaplin ,"Charles Chaplin, Edna Purviance, Jackie Coogan, Carl Miller",119633,$5.45M
30,31,Singin' in the Rain,1952,103 min,"Comedy, Musical, Romance            ",8.3,lent film production company and cast make a difficult transition to sound.,"Stanley Donen, Gene Kelly ","Gene Kelly, Donald O'Connor, Debbie Reynolds, Jean Hagen",227925,$8.82M
31,32,The Treasure of the Sierra Madre,1948,126 min,"Adventure, Drama, Western            ",8.2,Americans searching for work in Mexico convince an old prospector to help them mine for gold in the Sierra Madre Mountains.,John Huston ,"Humphrey Bogart, Walter Huston, Tim Holt, Bruce Bennett",119237,$5.01M
32,33,Yôjinbô,1961,110 min,"Action, Drama, Thriller            ",8.2,afty ronin comes to a town divided by two criminal gangs and decides to play them against each other to free the town.,Akira Kurosawa ,"Toshirô Mifune, Eijirô Tôno, Tatsuya Nakadai, Yôko Tsukasa",116754,
33,34,Le trou,1960,131 min,"Crime, Drama, Thriller            ",8.5,rust and uncertainty arise when four long-term inmates cautiously induct a new prisoner into their elaborate prison-break scheme.,Jacques Becker ,"André Bervil, Jean Keraudy, Michel Constantin, Philippe Leroy",16621,$0.03M
34,35,Rashômon,1950,88 min,"Crime, Drama, Mystery            ",8.2,"rape of a bride and the murder of her samurai husband are recalled from the perspectives of a bandit, the bride, the samurai's ghost and a woodcutter.",Akira Kurosawa ,"Toshirô Mifune, Machiko Kyô, Masayuki Mori, Takashi Shimura",159441,$0.10M
35,36,The Sting,1973,129 min,"Comedy, Crime, Drama            ",8.3,grifters team up to pull off the ultimate con.,George Roy Hill ,"Paul Newman, Robert Redford, Robert Shaw, Charles Durning",249990,$159.60M
36,37,Ikiru,1952,143 min,Drama            ,8.3,reaucrat tries to find meaning in his life after he discovers he has terminal cancer.,Akira Kurosawa ,"Takashi Shimura, Nobuo Kaneko, Shin'ichi Himori, Haruo Tanaka",73297,$0.06M
37,38,The Apartment,1960,125 min,"Comedy, Drama, Romance            ",8.3,"n tries to rise in his company by letting its executives use his apartment for trysts, but complications and a romance of his own ensue.",Billy Wilder ,"Jack Lemmon, Shirley MacLaine, Fred MacMurray, Ray Walston",171526,$18.60M
38,39,The Third Man,1949,104 min,"Film-Noir, Mystery, Thriller            ",8.1," novelist Holly Martins travels to shadowy, postwar Vienna, only to find himself investigating the mysterious death of an old friend, Harry Lime.",Carol Reed ,"Orson Welles, Joseph Cotten, Alida Valli, Trevor Howard",164734,$0.45M
39,40,Some Like It Hot,1959,121 min,"Comedy, Music, Romance            ",8.2,"r two male musicians witness a mob hit, they flee the state in an all-female band disguised as women, but further complications set in.",Billy Wilder ,"Marilyn Monroe, Tony Curtis, Jack Lemmon, George Raft",253870,$25.00M
40,41,Per qualche dollaro in più,1965,132 min,Western            ,8.2,bounty hunters with the same intentions team up to track down a Western outlaw.,Sergio Leone ,"Clint Eastwood, Lee Van Cleef, Gian Maria Volontè, Mara Krupp",242454,$15.00M
41,42,Metropolis,1927,153 min,"Drama, Sci-Fi            ",8.3," futuristic city sharply divided between the working class and the city planners, the son of the city's mastermind falls in love with a working-class prophet who predicts the coming of a savior to mediate their differences.",Fritz Lang ,"Brigitte Helm, Alfred Abel, Gustav Fröhlich, Rudolf Klein-Rogge",166237,$1.24M
42,43,Mr. Smith Goes to Washington,1939,129 min,"Comedy, Drama            ",8.1,"ive man is appointed to fill a vacancy in the United States Senate. His plans promptly collide with political corruption, but he doesn't back down.",Frank Capra ,"James Stewart, Jean Arthur, Claude Rains, Edward Arnold",111053,$9.60M
43,44,2001: A Space Odyssey,1968,149 min,"Adventure, Sci-Fi            ",8.3,"r discovering a mysterious artifact buried beneath the Lunar surface, mankind sets off on a quest to find its origins with help from intelligent supercomputer H.A.L. 9000.",Stanley Kubrick ,"Keir Dullea, Gary Lockwood, William Sylvester, Daniel Richter",627721,$56.95M
44,45,The General,1926,67 min,"Action, Adventure, Comedy            ",8.1," Union spies steal an engineer's beloved locomotive, he pursues it single-handedly and straight through enemy lines.","Clyde Bruckman, Buster Keaton ","Buster Keaton, Marion Mack, Glen Cavender, Jim Farley",86455,$1.03M
45,46,Smultronstället,1957,91 min,"Drama, Romance            ",8.2,"r living a life marked by coldness, an aging professor is forced to confront the emptiness of his existence.",Ingmar Bergman ,"Victor Sjöström, Bibi Andersson, Ingrid Thulin, Gunnar Björnstrand",101700,
46,47,The Red Shoes,1948,135 min,"Drama, Music, Romance            ",8.1,ung ballet dancer is torn between the man she loves and her pursuit to become a prima ballerina.,"Michael Powell, Emeric Pressburger ","Anton Walbrook, Marius Goring, Moira Shearer, Robert Helpmann",32821,$10.90M
47,48,On the Waterfront,1954,108 min,"Crime, Drama, Thriller            ",8.1,x-prize fighter turned longshoreman struggles to stand up to his corrupt union bosses.,Elia Kazan ,"Marlon Brando, Karl Malden, Lee J. Cobb, Rod Steiger",147989,$9.60M
48,49,Jôi-uchi: Hairyô tsuma shimatsu,1967,128 min,Drama            ,8.4,"mother of a feudal lord's only heir is kidnapped away from her husband by the lord. The husband and his samurai father must decide whether to accept the unjust decision, or risk death to get her back.",Masaki Kobayashi ,"Toshirô Mifune, Yôko Tsukasa, Gô Katô, Tatsuyoshi Ehara",11970,
49,50,Chinatown,1974,130 min,"Drama, Mystery, Thriller            ",8.2,"ivate detective hired to expose an adulterer finds himself caught up in a web of deceit, corruption, and murder.",Roman Polanski ,"Jack Nicholson, Faye Dunaway, John Huston, Perry Lopez",308571,$8.49M
50,51,The Great Escape,1963,172 min,"Adventure, Drama, History            ",8.2,ed prisoners of war plan for several hundred of their number to escape from a German camp during World War II.,John Sturges ,"Steve McQueen, James Garner, Richard Attenborough, Charles Bronson",233164,$12.10M
51,52,Tengoku to jigoku,1963,143 min,"Crime, Drama, Mystery            ",8.4,xecutive of a shoe company becomes a victim of extortion when his chauffeur's son is kidnapped and held for ransom.,Akira Kurosawa ,"Toshirô Mifune, Yutaka Sada, Tatsuya Nakadai, Kyôko Kagawa",39200,
52,53,The Gold Rush,1925,95 min,"Adventure, Comedy, Drama            ",8.2,ospector goes to the Klondike in search of gold and finds it and more.,Charles Chaplin ,"Charles Chaplin, Mack Swain, Tom Murray, Henry Bergman",106080,$5.45M
53,54,Det sjunde inseglet,1957,96 min,"Drama, Fantasy, History            ",8.2,"n seeks answers about life, death, and the existence of God as he plays chess against the Grim Reaper during the Black Plague.",Ingmar Bergman ,"Max von Sydow, Gunnar Björnstrand, Bengt Ekerot, Nils Poppe",174696,
54,55,The Bridge on the River Kwai,1957,161 min,"Adventure, Drama, War            ",8.1,"ish POWs are forced to build a railway bridge across the river Kwai for their Japanese captors, not knowing that the allied forces are planning to destroy it.",David Lean ,"William Holden, Alec Guinness, Jack Hawkins, Sessue Hayakawa",210679,$44.91M
55,56,La passion de Jeanne d'Arc,1928,110 min,"Biography, Drama, History            ",8.1,"431, Jeanne d'Arc is placed on trial on charges of heresy. The ecclesiastical jurists attempt to force Jeanne to recant her claims of holy visions.",Carl Theodor Dreyer ,"Maria Falconetti, Eugene Silvain, André Berley, Maurice Schutz",51084,$0.02M
56,57,Le salaire de la peur,1953,131 min,"Adventure, Drama, Thriller            ",8.1," decrepit South American village, four men are hired to transport an urgent nitroglycerine shipment without the equipment that would make it safe.",Henri-Georges Clouzot ,"Yves Montand, Charles Vanel, Peter van Eyck, Folco Lulli",57929,
57,58,It Happened One Night,1934,105 min,"Comedy, Romance            ",8.1,"negade reporter and a crazy young heiress meet on a bus heading for New York, and end up stuck with each other when the bus leaves them behind at one of the stops.",Frank Capra ,"Clark Gable, Claudette Colbert, Walter Connolly, Roscoe Karns",98488,$4.36M
58,59,Judgment at Nuremberg,1961,179 min,"Drama, War            ",8.2,"948, an American court in occupied Germany tries four Nazis judged for war crimes.",Stanley Kramer ,"Spencer Tracy, Burt Lancaster, Richard Widmark, Marlene Dietrich",73425,
59,60,Safety Last!,1923,74 min,"Action, Comedy, Thriller            ",8.1,y leaves his small country town and heads to the big city to get a job. As soon as he makes it big his sweetheart will join him and marry him. His enthusiasm to get ahead leads to some interesting adventures.,"Fred C. Newmeyer, Sam Taylor ","Harold Lloyd, Mildred Davis, Bill Strother, Noah Young",19568,$0.62M
60,61,The Cameraman,1928,76 min,"Comedy, Drama, Family            ",8.1,"lessly in love with a woman working at MGM Studios, a clumsy man attempts to become a motion picture cameraman to be close to the object of his desire.","Edward Sedgwick, Buster Keaton ","Buster Keaton, Marceline Day, Harold Goodwin, Sidney Bracey",11226,
61,62,Rocco e i suoi fratelli,1960,179 min,"Crime, Drama, Sport            ",8.3,"ng recently been uprooted to Milan, Rocco and his four brothers each look for a new way in life when a prostitute comes between Rocco and his brother Simone.",Luchino Visconti ,"Alain Delon, Renato Salvatori, Annie Girardot, Claudia Cardinale",17840,
62,63,Les enfants du paradis,1945,189 min,"Drama, Romance            ",8.4,theatrical life of a beautiful courtesan and the four men who love her.,Marcel Carné ,"Arletty, Jean-Louis Barrault, Pierre Brasseur, Pierre Renoir",19090,
63,64,Andrei Rublev,1969,205 min,"Biography, Drama, History            ",8.1,"life, times and afflictions of the fifteenth-century Russian iconographer St. Andrei Rublev.",Andrei Tarkovsky ,"Anatoliy Solonitsyn, Ivan Lapikov, Nikolay Grinko, Nikolay Sergeev",50544,$0.10M
64,65,Suna no onna,1964,147 min,"Drama, Thriller            ",8.5,ntomologist on vacation is trapped by local villagers into living with a woman whose life task is shoveling sand for them.,Hiroshi Teshigahara ,"Eiji Okada, Kyôko Kishida, Hiroko Itô, Kôji Mitsui",18575,
65,66,Sherlock Jr.,1924,45 min,"Action, Comedy, Romance            ",8.2,"lm projectionist longs to be a detective, and puts his meagre skills to work when he is framed by a rival for stealing his girlfriend's father's pocketwatch.",Buster Keaton ,"Buster Keaton, Kathryn McGuire, Joe Keaton, Erwin Connelly",45606,$0.98M
66,67,Rebecca,1940,130 min,"Drama, Mystery, Romance            ",8.1,lf-conscious woman juggles adjusting to her new role as an aristocrat's wife and avoiding being intimidated by his first wife's spectral presence.,Alfred Hitchcock ,"Laurence Olivier, Joan Fontaine, George Sanders, Judith Anderson",130642,$4.36M
67,68,Tôkyô monogatari,1953,136 min,Drama            ,8.2,"ld couple visit their children and grandchildren in the city, but receive little attention.",Yasujirô Ozu ,"Chishû Ryû, Chieko Higashiyama, Sô Yamamura, Setsuko Hara",57226,
68,69,To Be or Not to Be,1942,99 min,"Comedy, Romance, War            ",8.2,"ng the Nazi occupation of Poland, an acting troupe becomes embroiled in a Polish soldier's efforts to track down a German spy.",Ernst Lubitsch ,"Carole Lombard, Jack Benny, Robert Stack, Felix Bressart",33386,
69,70,Le notti di Cabiria,1957,110 min,Drama            ,8.1,ifish prostitute wanders the streets of Rome looking for true love but finds only heartbreak.,Federico Fellini ,"Giulietta Masina, François Périer, Franca Marzi, Dorian Gray",45695,$0.75M
70,71,Les diaboliques,1955,117 min,"Crime, Drama, Horror            ",8.1,wife and mistress of a loathed school principal plan to murder him with what they believe is the perfect alibi.,Henri-Georges Clouzot ,"Simone Signoret, Véra Clouzot, Paul Meurisse, Charles Vanel",63755,
71,72,The Best Years of Our Lives,1946,170 min,"Drama, Romance, War            ",8.1,e World War II veterans return home to small-town America to discover that they and their families have been irreparably changed.,William Wyler ,"Myrna Loy, Dana Andrews, Fredric March, Teresa Wright",60855,$23.65M
72,73,Cool Hand Luke,1967,127 min,"Crime, Drama            ",8.1,"id back Southern man is sentenced to two years in a rural prison, but refuses to conform.",Stuart Rosenberg ,"Paul Newman, George Kennedy, Strother Martin, J.D. Cannon",169533,$16.22M
