,id,name,year,run_time,genre,rating,about,director,actors,votes,gross
93,94,V tumane,2012,127 min,"Drama, History, War            ",6.8,"ern frontiers of the USSR, 1942. The region is under German occupation. A man is wrongly accused of collaboration. Desperate to save his dignity, he faces impossible moral choice.",Sergey Loznitsa ,"Vladimir Svirskiy, Vladislav Abashin, Sergey Kolesov, Nikita Peremotov",3057,$0.01M
94,95,Pop,2009,130 min,"Drama, History, War            ",7,er Alexander is trying to maintain peaceful life for his church amidst the Nazi occupation during WWII.,Vladimir Khotinenko ,"Sergey Makovetskiy, Nina Usatova, Elizaveta Arzamasova, Kirill Pletnyov",1238,
95,96,Batalion,2015,120 min,"Action, Drama, History            ",6.5,"ia, 1917, WWI. This is the story of the 1st Russian Women's Battalion of Death, formed as part of an ill-conceived propaganda ploy by the Russian Provisional Government in late May of 1917.",Dmitriy Meskhiev ,"Lesya Andreeva, Mariya Antonova, Mariya Aronova, Nikolay Auzin",1476,
96,97,Beneath Hill 60,2010,122 min,"Drama, History, War            ",7.1,"916, the 1st Australian Tunnelling Company is tunneling beneath German fortifications and bunkers to detonate massive explosive charges.",Jeremy Sims ,"Brendan Cowell, Harrison Gilbertson, Steve Le Marquand, Gyton Grantley",7885,
97,98,Rambo,2008,92 min,"Action, Thriller            ",7,"hailand, John Rambo joins a group of mercenaries to venture into war-torn Burma, and rescue a group of Christian aid workers who were kidnapped by the ruthless local infantry unit.",Sylvester Stallone ,"Sylvester Stallone, Julie Benz, Matthew Marsden, Graham McTavish",223752,$42.75M
98,99,Child 44,2015,137 min,"Crime, Drama, History            ",6.5,sgraced member of the Russian military police investigates a series of child murders during the Stalin-era Soviet Union.,Daniel Espinosa ,"Tom Hardy, Gary Oldman, Noomi Rapace, Joel Kinnaman",68391,$1.21M
99,100,Little Boy,2015,106 min,"Drama, History, War            ",7.4,ight-year-old boy is willing to do whatever it takes to end World War II so he can bring his father home. The story reveals the indescribable love a father has for his little boy and the love a son has for his father.,Alejandro Monteverde ,"Jakob Salvati, Emily Watson, David Henrie, Michael Rapaport",22616,$6.42M
100,101,First They Killed My Father,2017,136 min,"Biography, Drama, History            ",7.2,odian author and human rights activist Loung Ung recounts the horrors she suffered as a child under the rule of the deadly Khmer Rouge.,Angelina Jolie ,"Sareum Srey Moch, Phoeung Kompheak, Sveng Socheata, Mun Kimhak",17134,
101,102,The Siege of Jadotville,2016,108 min,"Action, Drama, History            ",7.2,h Commandant Pat Quinlan leads a stand off with troops against French and Belgian Mercenaries in the Congo during the early 1960s.,Richie Smyth ,"Richard Lukunku, Danny Sapani, Andrew Stock, Mark Strong",35822,
102,103,Mil-jeong,2016,140 min,"Action, Drama, Thriller            ",7.1,an resistance fighters smuggle explosives to destroy facilities controlled by Japanese forces in this period action thriller.,Jee-woon Kim ,"Lee Byung-hun, Kang-ho Song, Zach Aguilar, Gong Yoo",9192,$0.54M
103,104,Incheon sangryuk jakjeon,2016,111 min,"Action, Drama, History            ",6.2,am of spies is sent into Incheon to gain intelligence on North Korean positions ahead of the invasion by UN forces.,John H. Lee ,"Liam Neeson, Jung-jae Lee, Beom-su Lee, Se-Yeon Jin",5245,$1.02M
104,105,'71,2014,99 min,"Action, Crime, Drama            ",7.2,"971, a young and disoriented British soldier is accidentally abandoned by his unit following a riot on the deadly streets of Belfast.",Yann Demange ,"Jack O'Connell, Sam Reid, Sean Harris, Paul Popplewell",53533,$1.27M
105,106,The Ottoman Lieutenant,2017,106 min,"Drama, War            ",6.5, movie is a love story between an idealistic American nurse and a Turkish officer in World War I.,Joseph Ruben ,"Michiel Huisman, Hera Hilmar, Josh Hartnett, Ben Kingsley",25124,
106,107,The Promise,II) ,133 min,"Action, Adventure, Drama            ",6,"during the last days of the Ottoman Empire, The Promise follows a love triangle between Michael, a brilliant medical student, the beautiful and sophisticated Ana, and Chris - a renowned American journalist based in Paris.",Terry George ,"Oscar Isaac, Charlotte Le Bon, Christian Bale, Daniel Giménez Cacho",174595,
107,108,La rafle,2010,115 min,"Drama, History, War            ",7.1,"ithful retelling of the 1942 ""Vel' d'Hiv Roundup"" and the events surrounding it.",Rose Bosch ,"Jean Reno, Mélanie Laurent, Gad Elmaleh, Raphaëlle Agogué",8558,
108,109,Tears of the Sun,2003,121 min,"Action, Drama, Thriller            ",6.6,ecial-Ops commander leads his team into the Nigerian jungle in order to rescue a doctor who will only join them if they agree to save 70 refugees too.,Antoine Fuqua ,"Bruce Willis, Cole Hauser, Monica Bellucci, Eamonn Walker",116995,$43.73M
109,110,Oorlogswinter,2008,103 min,"Drama, History, War            ",7,"he Nazi-occupied Netherlands, a teenage boy gets involved in the Dutch Resistance after coming to the aid of a wounded RAF pilot.",Martin Koolhoven ,"Martijn Lakemeier, Jamie Campbell Bower, Yorick van Wageningen, Raymond Thiry",12560,$0.54M
110,111,For Greater Glory: The True Story of Cristiada,2012,145 min,"Drama, History, War            ",6.6,ronicle of the Cristeros War (1926-1929); a war by the people of Mexico against the atheistic Mexican government.,Dean Wright ,"Andy Garcia, Oscar Isaac, Catalina Sandino Moreno, Santiago Cabrera",4795,$5.67M
111,112,Free State of Jones,2016,139 min,"Action, Biography, Drama            ",6.9,sillusioned Confederate army deserter returns to Mississippi and leads a militia of fellow deserters and women in an uprising against the corrupt local Confederate government.,Gary Ross ,"Matthew McConaughey, Gugu Mbatha-Raw, Mahershala Ali, Keri Russell",55381,$20.76M
112,113,Kingdom of Heaven,2005,144 min,"Action, Adventure, Drama            ",7.2,"an of Ibelin travels to Jerusalem during the Crusades of the 12th century, and there he finds himself as the defender of the city and its people.",Ridley Scott ,"Orlando Bloom, Eva Green, Liam Neeson, Martin Hancock",274663,$47.40M
113,114,Tau ming chong,2007,126 min,"Action, Adventure, Drama            ",7,"a, 1860s: Having his army slaughtered, General Qingyun joins 2 bandit leaders in raids on rebels and in blood oath. They form a Qing loyal army with eyes on rebel held Suzhou and Nanjing.","Peter Ho-Sun Chan, Wai-Man Yip ","Jet Li, Andy Lau, Takeshi Kaneshiro, Jinglei Xu",26352,$0.13M
114,115,Katyn,2007,122 min,"Drama, History, War            ",7,xamination of the Soviet slaughter of thousands of Polish officers and citizens in the Katyn forest in 1940.,Andrzej Wajda ,"Andrzej Chyra, Maja Ostaszewska, Artur Zmijewski, Danuta Stenka",16057,$0.12M
115,116,In Darkness,2011,145 min,"Drama, War            ",7.3,amatization of one man's rescue of Jewish refugees in the German-occupied Polish city of Lvov.,Agnieszka Holland ,"Robert Wieckiewicz, Benno Fürmann, Agnieszka Grochowska, Maria Schrader",10391,$1.04M
116,117,Libertador,2013,119 min,"Biography, Drama, History            ",6.8,"n Bolivar fought over 100 battles against the Spanish Empire in South America. He rode over 70,000 miles on horseback. His military campaigns covered twice the territory of Alexander the Great. His army never conquered -- it liberated.",Alberto Arvelo ,"Edgar Ramírez, Erich Wildpret, María Valverde, Juana Acosta",5215,$0.11M
117,118,Povodyr,2014,122 min,"Drama, History            ",7.8,ican boy Peter and blind minstrel Ivan are thrown together by fate amidst the turbulent mid-1930s Soviet Ukraine.,Oles Sanin ,"Stanislav Boklan, Jeff Burrell, Anton Sviatoslav Greene, Andriy Haddad",2822,
118,119,Xin hai ge ming,2011,99 min,"Drama, History, War            ",5.8,storical drama based on the founding of the Republic of China when nationalist forces led by Sun Yat-sen overthrew the Qing Dynasty.,"Tao Hai, Wei Li, Guoqiang Tang, Li Zhang, Jackie Chan ","Jackie Chan, Winston Chao, Bingbing Li, Chun Sun",6075,$0.13M
119,120,Khaytarma,2013,89 min,"Drama, History, War            ",7.1,"ory about a tragic date in the history of the Crimean Tatar nation - 18 of may 1944 -Stalin's deportation of the Crimean Tatars. Main character of the film - a pilot, twice Hero of the ...                See full summary »
",Akhtem Seitablaev ,"Dinara Avaz, Aleksey Gorbunov, Usnie Khalilova, Andrey Mostrenko",723,
120,121,The Hurt Locker,2008,131 min,"Drama, Thriller, War            ",7.5,"ng the Iraq War, a Sergeant recently assigned to an army bomb squad is put at odds with his squad mates due to his maverick way of handling his work.",Kathryn Bigelow ,"Jeremy Renner, Anthony Mackie, Brian Geraghty, Guy Pearce",433515,$17.02M
121,122,Forces spéciales,2011,109 min,"Action, Drama, War            ",6.4,ench journalist in Afghanistan is kidnapped by the Taliban.,Stéphane Rybojad ,"Diane Kruger, Djimon Hounsou, Benoît Magimel, Denis Ménochet",18399,$0.01M
122,123,No Man's Land,I) (,98 min,"Comedy, Drama, War            ",7.9,"ia and Herzegovina during 1993 at the time of the heaviest fighting between the two warring sides. Two soldiers from opposing sides in the conflict, Nino and Ciki, become trapped in no man's land, whilst a third soldier becomes a living booby trap.",Danis Tanovic ,"Branko Djuric, Rene Bitorajac, Filip Sovagovic, Georges Siatidis",45988,$1.06M
123,124,War and Peace,2007,394 min,"Drama, History, Romance            ",7.2,story of five aristocratic families in Russia during the Napoleonic Wars of 1812,,"Clémence Poésy, Alessio Boni, Alexander Beyer, Malcolm McDowell",1941,
124,125,Napoléon,2002,380 min,"Adventure, Biography, Drama            ",7.4,"sterful soldier, tactician and statesmen, Napoleon Bonaparte's courage and love for his country sees him rise from an unpaid general consumed with ambition to the most powerful man in Europe, then his fall, and exile",,"Christian Clavier, Isabella Rossellini, Gérard Depardieu, John Malkovich",4304,
125,126,Michiel de Ruyter,2015,151 min,"Action, Adventure, Biography            ",7," the young republic of The Netherlands is attacked by England, France, and Germany, and the country is on the brink of civil war, only one man can lead the country's strongest weapon, the Dutch fleet: Michiel de Ruyter (Frank Lammers).",Roel Reiné ,"Frank Lammers, Sanne Langelaar, Barry Atsma, Lieke van Lexmond",9434,
126,127,1944,2015,100 min,"Drama, History, War            ",7.1,"944 Estonia, a fratricide war ensues when Estonians of the retreating German forces fight against Estonians conscripted into the advancing Soviet Red Army.",Elmo Nüganen ,"Kaspar Velberg, Kristjan Üksküla, Maiken Pius, Gert Raudsep",5286,
127,128,Kon-Tiki,2012,118 min,"Adventure, Biography, Drama            ",7.2,"ndary explorer Thor Heyerdahl's epic 4,300-mile crossing of the Pacific on a balsawood raft in 1947, in an effort to prove that it was possible for South Americans to settle in Polynesia in pre-Columbian times.","Joachim Rønning, Espen Sandberg ","Pål Sverre Hagen, Anders Baasmo Christiansen, Gustaf Skarsgård, Odd-Magnus Williamson",47463,$1.52M
